trait_type,phenocode,pheno_sex,coding,modifier,n_cases,n_controls,heritability,description
categorical,41200,both_sexes,A411,"",218,394623,0.12573223744567452,Operative procedures - main OPCS4
categorical,41200,both_sexes,A521,"",2401,392440,0.053740789764391575,Operative procedures - main OPCS4
categorical,41200,both_sexes,A522,"",2182,392659,0.04712599750198585,Operative procedures - main OPCS4
categorical,41200,both_sexes,A528,"",438,394403,0.10734735662278082,Operative procedures - main OPCS4
categorical,41200,both_sexes,A552,"",163,394678,0.08318181693201104,Operative procedures - main OPCS4
categorical,41200,both_sexes,A558,"",598,394243,0.06504756095036693,Operative procedures - main OPCS4
categorical,41200,both_sexes,A559,"",3572,391269,0.02187838918983746,Operative procedures - main OPCS4
categorical,41200,both_sexes,A577,"",1705,393136,0.06607190125878153,Operative procedures - main OPCS4
categorical,41200,both_sexes,A578,"",300,394541,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,A611,"",1308,393533,0.03564317742193383,Operative procedures - main OPCS4
categorical,41200,both_sexes,A642,"",378,394463,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,A651,"",8858,385983,0.051007260108955156,Operative procedures - main OPCS4
categorical,41200,both_sexes,A671,"",584,394257,0.11573617447136078,Operative procedures - main OPCS4
categorical,41200,both_sexes,A708,"",267,394574,0.20498728643783115,Operative procedures - main OPCS4
categorical,41200,both_sexes,A733,"",254,394587,0.10842066387236349,Operative procedures - main OPCS4
categorical,41200,both_sexes,A735,"",1313,393528,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,A818,"",332,394509,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,A841,"",368,394473,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,A842,"",253,394588,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,A847,"",851,393990,0.034804496602848525,Operative procedures - main OPCS4
categorical,41200,both_sexes,B081,"",504,394337,0.07762821100142771,Operative procedures - main OPCS4
categorical,41200,both_sexes,B083,"",503,394338,0.10806163404527677,Operative procedures - main OPCS4
categorical,41200,both_sexes,B084,"",770,394071,0.08969462761265258,Operative procedures - main OPCS4
categorical,41200,both_sexes,B144,"",173,394668,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B149,"",355,394486,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B274,"",2554,211059,0.02977592528558008,Operative procedures - main OPCS4
categorical,41200,both_sexes,B275,"",190,394651,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B276,"",422,213191,0.10077794206890177,Operative procedures - main OPCS4
categorical,41200,both_sexes,B279,"",763,212850,0.04686158146284422,Operative procedures - main OPCS4
categorical,41200,both_sexes,B282,"",4049,209564,0.018937115535231273,Operative procedures - main OPCS4
categorical,41200,both_sexes,B283,"",3243,210370,0.04520006704093754,Operative procedures - main OPCS4
categorical,41200,both_sexes,B284,"",607,213006,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B285,"",1957,211656,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B287,"",277,213336,0.017825380657884877,Operative procedures - main OPCS4
categorical,41200,both_sexes,B288,"",476,213137,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B291,"",377,213236,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B301,"",315,213298,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B302,"",254,213359,0.21650137422706112,Operative procedures - main OPCS4
categorical,41200,both_sexes,B303,"",275,213338,0.033401432454995016,Operative procedures - main OPCS4
categorical,41200,both_sexes,B311,"",928,212685,0.08163282661977594,Operative procedures - main OPCS4
categorical,41200,both_sexes,B313,"",220,213393,0.10456147228533846,Operative procedures - main OPCS4
categorical,41200,both_sexes,B321,"",477,213136,0.022958383894829012,Operative procedures - main OPCS4
categorical,41200,both_sexes,B322,"",583,213030,0.1473977692266772,Operative procedures - main OPCS4
categorical,41200,both_sexes,B323,"",180,213433,0.0920265242930267,Operative procedures - main OPCS4
categorical,41200,both_sexes,B328,"",204,213409,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B331,"",278,213335,0.057471584225570554,Operative procedures - main OPCS4
categorical,41200,both_sexes,B341,"",270,213343,0.04847023697069973,Operative procedures - main OPCS4
categorical,41200,both_sexes,B342,"",268,213345,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B354,"",191,213422,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B361,"",442,213171,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,B364,"",273,213340,0.04807217001202324,Operative procedures - main OPCS4
categorical,41200,both_sexes,B371,"",364,213249,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C101,"",407,394434,0.12418577180226739,Operative procedures - main OPCS4
categorical,41200,both_sexes,C111,"",861,393980,0.030585544787793337,Operative procedures - main OPCS4
categorical,41200,both_sexes,C121,"",3846,390995,0.01884333811177167,Operative procedures - main OPCS4
categorical,41200,both_sexes,C124,"",1485,393356,0.016809780850925604,Operative procedures - main OPCS4
categorical,41200,both_sexes,C131,"",189,394652,0.09387163762271819,Operative procedures - main OPCS4
categorical,41200,both_sexes,C132,"",693,394148,0.11880141902680802,Operative procedures - main OPCS4
categorical,41200,both_sexes,C151,"",309,394532,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C152,"",354,394487,0.1330222494693889,Operative procedures - main OPCS4
categorical,41200,both_sexes,C181,"",366,394475,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C186,"",222,394619,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C189,"",175,394666,0.13309124322632454,Operative procedures - main OPCS4
categorical,41200,both_sexes,C222,"",411,394430,0.30266504122490795,Operative procedures - main OPCS4
categorical,41200,both_sexes,C226,"",191,394650,0.15569051854121027,Operative procedures - main OPCS4
categorical,41200,both_sexes,C253,"",523,394318,0.05122809410492988,Operative procedures - main OPCS4
categorical,41200,both_sexes,C254,"",263,394578,0.1314232297501697,Operative procedures - main OPCS4
categorical,41200,both_sexes,C292,"",599,394242,0.034341909868493656,Operative procedures - main OPCS4
categorical,41200,both_sexes,C391,"",307,394534,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C544,"",312,394529,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C601,"",670,394171,0.14507293186970452,Operative procedures - main OPCS4
categorical,41200,both_sexes,C623,"",586,394255,0.0928451474138716,Operative procedures - main OPCS4
categorical,41200,both_sexes,C712,"",543,394298,0.1317156033323746,Operative procedures - main OPCS4
categorical,41200,both_sexes,C733,"",1189,393652,0.06890073910687344,Operative procedures - main OPCS4
categorical,41200,both_sexes,C751,"",18067,376774,0.02765785295918202,Operative procedures - main OPCS4
categorical,41200,both_sexes,C791,"",193,394648,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C792,"",2645,392196,0.04466550714075271,Operative procedures - main OPCS4
categorical,41200,both_sexes,C794,"",522,394319,0.09841078985310973,Operative procedures - main OPCS4
categorical,41200,both_sexes,C812,"",232,394609,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C821,"",488,394353,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C822,"",301,394540,0.1426656576277784,Operative procedures - main OPCS4
categorical,41200,both_sexes,C825,"",228,394613,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C826,"",334,394507,0.14617667503413279,Operative procedures - main OPCS4
categorical,41200,both_sexes,C851,"",217,394624,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,C855,"",187,394654,0.05032415650011035,Operative procedures - main OPCS4
categorical,41200,both_sexes,C865,"",336,394505,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,D021,"",1574,393267,0.028928797993938573,Operative procedures - main OPCS4
categorical,41200,both_sexes,D141,"",639,394202,0.08067916928331463,Operative procedures - main OPCS4
categorical,41200,both_sexes,D142,"",278,394563,0.139846060074954,Operative procedures - main OPCS4
categorical,41200,both_sexes,D151,"",1382,393459,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,D153,"",180,394661,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,D171,"",239,394602,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,D282,"",265,394576,0.29767079083572445,Operative procedures - main OPCS4
categorical,41200,both_sexes,E026,"",155,394686,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E031,"",587,394254,0.01253957521190934,Operative procedures - main OPCS4
categorical,41200,both_sexes,E036,"",3131,391710,0.029637761346890997,Operative procedures - main OPCS4
categorical,41200,both_sexes,E041,"",472,394369,0.07163888340657956,Operative procedures - main OPCS4
categorical,41200,both_sexes,E042,"",316,394525,0.1591466214274499,Operative procedures - main OPCS4
categorical,41200,both_sexes,E051,"",616,394225,0.03056083507661345,Operative procedures - main OPCS4
categorical,41200,both_sexes,E069,"",301,394540,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E081,"",2038,392803,0.10595849193705953,Operative procedures - main OPCS4
categorical,41200,both_sexes,E082,"",216,394625,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E091,"",2520,392321,0.03839899778629697,Operative procedures - main OPCS4
categorical,41200,both_sexes,E095,"",516,394325,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E133,"",505,394336,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E136,"",215,394626,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E142,"",647,394194,0.06580728597376866,Operative procedures - main OPCS4
categorical,41200,both_sexes,E148,"",187,394654,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E178,"",320,394521,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E251,"",232,394609,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E253,"",683,394158,0.040702412041560734,Operative procedures - main OPCS4
categorical,41200,both_sexes,E259,"",725,394116,0.08881832142614059,Operative procedures - main OPCS4
categorical,41200,both_sexes,E341,"",194,394647,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E342,"",316,394525,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E361,"",791,394050,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E369,"",1293,393548,0.0198581948258037,Operative procedures - main OPCS4
categorical,41200,both_sexes,E371,"",173,394668,0.15775187094344853,Operative procedures - main OPCS4
categorical,41200,both_sexes,E423,"",211,394630,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E491,"",1115,393726,0.05930192486315668,Operative procedures - main OPCS4
categorical,41200,both_sexes,E492,"",1178,393663,0.015459759770468831,Operative procedures - main OPCS4
categorical,41200,both_sexes,E494,"",257,394584,0.044480684201669576,Operative procedures - main OPCS4
categorical,41200,both_sexes,E495,"",347,394494,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E498,"",382,394459,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E499,"",1673,393168,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E543,"",470,394371,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E544,"",190,394651,0.04032057805277425,Operative procedures - main OPCS4
categorical,41200,both_sexes,E591,"",325,394516,0.22209506297054418,Operative procedures - main OPCS4
categorical,41200,both_sexes,E593,"",431,394410,0.16143786356187675,Operative procedures - main OPCS4
categorical,41200,both_sexes,E631,"",162,394679,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,E632,"",330,394511,0.27419657913160644,Operative procedures - main OPCS4
categorical,41200,both_sexes,E851,"",601,394240,0.09623805043015823,Operative procedures - main OPCS4
categorical,41200,both_sexes,E852,"",1140,393701,0.0417237949649614,Operative procedures - main OPCS4
categorical,41200,both_sexes,F021,"",1376,393465,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,F062,"",359,394482,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,F091,"",1670,393171,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,F092,"",163,394678,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,F093,"",1213,393628,0.09701450231741866,Operative procedures - main OPCS4
categorical,41200,both_sexes,F094,"",1005,393836,0.058362188638739064,Operative procedures - main OPCS4
categorical,41200,both_sexes,F095,"",1305,393536,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,F104,"",670,394171,0.019265044827968487,Operative procedures - main OPCS4
categorical,41200,both_sexes,F109,"",1014,393827,0.06177404648848835,Operative procedures - main OPCS4
categorical,41200,both_sexes,F115,"",190,394651,0.025801061457051792,Operative procedures - main OPCS4
categorical,41200,both_sexes,F121,"",1033,393808,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,F181,"",359,394482,0.09019408568729129,Operative procedures - main OPCS4
categorical,41200,both_sexes,F203,"",178,394663,0.0,Operative procedures - main OPCS4
categorical,41200,both_sexes,F231,"",686,394155,0.0,Operative procedures - main OPCS4
